sales_order_sk,id_order,id_date,customer_sk,channel_sk,store_sk,shipping_location_sk,total_amount,subtotal,tax_amount,shipping_fee
355,1000000421,20240831,673,1,,2831,40404.0,32400.0,6804.0,1200.0
356,1000000422,20250222,1419,1,,2928,68055.0,55500.0,11655.0,900.0
357,1000000423,20250609,39,2,1.0,1,28459.2,23520.0,4939.2,0.0
358,1000000424,20240709,189,1,,6,15429.6,11760.0,2469.6,1200.0
359,1000000425,20250926,526,2,2.0,2,12806.64,10584.0,2222.64,0.0
360,1000000426,20240710,790,1,,874,43560.0,36000.0,7560.0,0.0
361,1000000427,20240706,464,1,,1238,43160.7,35670.0,7490.7,0.0
362,1000000429,20250412,1051,2,1.0,1,71220.6,58860.0,12360.6,0.0
363,1000000430,20250128,582,1,,2752,46638.0,37800.0,7938.0,900.0
364,1000000431,20250906,3,1,,1934,42664.2,34020.0,7144.2,1500.0
365,1000000432,20240120,678,1,,67,47020.2,37620.0,7900.2,1500.0
366,1000000433,20250109,369,1,,1834,14268.0,10800.0,2268.0,1200.0
367,1000000435,20240519,1251,1,,3078,72193.2,58920.0,12373.2,900.0
368,1000000436,20240817,143,2,4.0,4,43560.0,36000.0,7560.0,0.0
369,1000000437,20241101,126,1,,73,51727.5,42750.0,8977.5,0.0
370,1000000438,20250503,945,2,4.0,4,58697.1,48510.0,10187.1,0.0
371,1000000439,20240104,592,1,,3164,27588.0,22800.0,4788.0,0.0
372,1000000440,20241028,462,2,2.0,2,73616.4,60840.0,12776.4,0.0
373,1000000441,20240318,274,1,,627,46323.24,37044.0,7779.24,1500.0
374,1000000442,20240524,703,2,3.0,3,53361.0,44100.0,9261.0,0.0
375,1000000444,20250116,310,1,,69,44324.4,35640.0,7484.4,1200.0
376,1000000445,20240723,410,2,2.0,2,29040.0,24000.0,5040.0,0.0
377,1000000446,20240813,495,1,,1228,43888.8,35280.0,7408.8,1200.0
378,1000000447,20241108,457,1,,2613,43588.8,35280.0,7408.8,900.0
379,1000000448,20250111,852,2,1.0,1,13794.0,11400.0,2394.0,0.0
380,1000000449,20240402,793,1,,2005,69516.6,56460.0,11856.6,1200.0
381,1000000450,20240906,789,1,,1384,20257.5,15750.0,3307.5,1200.0
382,1000000452,20250228,814,1,,2031,54313.88,44887.5,9426.38,0.0
383,1000000453,20240414,1270,1,,717,15129.6,11760.0,2469.6,900.0
384,1000000454,20250523,442,1,,67,40104.0,32400.0,6804.0,900.0
385,1000000456,20240926,1107,2,4.0,4,81783.9,67590.0,14193.9,0.0
386,1000000457,20250927,1229,1,,23,16418.25,12825.0,2693.25,900.0
387,1000000458,20241027,498,1,,2170,48097.5,39750.0,8347.5,0.0
388,1000000460,20240401,1412,1,,327,18676.35,15435.0,3241.35,0.0
389,1000000461,20240324,1462,1,,2211,27989.4,22140.0,4649.4,1200.0
390,1000000462,20240526,167,1,,900,55650.0,45000.0,9450.0,1200.0
391,1000000463,20250829,1066,1,,517,13968.0,10800.0,2268.0,900.0
392,1000000466,20250714,181,1,,1085,67447.5,54750.0,11497.5,1200.0
393,1000000467,20250102,746,2,2.0,2,39204.0,32400.0,6804.0,0.0
394,1000000469,20250611,803,1,,2869,48924.9,39690.0,8334.9,900.0
395,1000000470,20240208,316,2,2.0,2,17787.0,14700.0,3087.0,0.0
396,1000000471,20240112,56,2,1.0,1,41382.0,34200.0,7182.0,0.0
397,1000000472,20250726,1427,1,,1425,15841.08,12348.0,2593.08,900.0
398,1000000473,20250227,1172,1,,27,40104.0,32400.0,6804.0,900.0
399,1000000474,20240803,613,2,1.0,1,17242.5,14250.0,2992.5,0.0
400,1000000476,20250328,748,1,,1602,72411.0,59100.0,12411.0,900.0
401,1000000477,20250517,780,1,,68,14694.0,11400.0,2394.0,900.0
402,1000000479,20250709,320,2,2.0,2,53361.0,44100.0,9261.0,0.0
403,1000000480,20250608,843,2,3.0,3,43560.0,36000.0,7560.0,0.0
404,1000000481,20240129,956,2,2.0,2,29221.5,24150.0,5071.5,0.0
405,1000000483,20240108,445,1,,612,15720.0,12000.0,2520.0,1200.0
406,1000000485,20240627,481,1,,2818,52927.5,42750.0,8977.5,1200.0
407,1000000486,20240724,1303,2,3.0,3,51909.0,42900.0,9009.0,0.0
408,1000000487,20241231,1020,2,4.0,4,29040.0,24000.0,5040.0,0.0
409,1000000489,20250824,1083,2,1.0,1,67663.2,55920.0,11743.2,0.0
410,1000000490,20240930,760,2,1.0,1,30855.0,25500.0,5355.0,0.0
411,1000000491,20241116,1011,2,2.0,2,13068.0,10800.0,2268.0,0.0
412,1000000492,20250927,913,2,3.0,3,36826.35,30435.0,6391.35,0.0
413,1000000493,20250626,1012,1,,1953,15429.6,11760.0,2469.6,1200.0
414,1000000494,20240725,1228,1,,2718,57229.05,46305.0,9724.05,1200.0
415,1000000496,20241114,173,1,,2522,19287.0,14700.0,3087.0,1500.0
416,1000000498,20240903,1036,1,,318,18687.0,14700.0,3087.0,900.0
417,1000000501,20240519,1242,2,1.0,1,36300.0,30000.0,6300.0,0.0
418,1000000502,20241003,1379,1,,559,27036.0,21600.0,4536.0,900.0
419,1000000503,20250820,1415,1,,3062,43888.8,35280.0,7408.8,1200.0
420,1000000504,20250208,511,1,,2531,28488.0,22800.0,4788.0,900.0
421,1000000507,20250710,492,2,4.0,4,19057.5,15750.0,3307.5,0.0
422,1000000508,20240603,523,1,,1392,24422.4,19440.0,4082.4,900.0
423,1000000509,20250803,1382,1,,60,54861.0,44100.0,9261.0,1500.0
424,1000000510,20240902,310,1,,2267,74826.0,60600.0,12726.0,1500.0
425,1000000511,20240107,457,1,,2650,59895.0,49500.0,10395.0,0.0
426,1000000512,20250916,396,1,,2878,15129.6,11760.0,2469.6,900.0
427,1000000513,20241213,538,2,3.0,3,32016.6,26460.0,5556.6,0.0
428,1000000514,20241013,6,2,1.0,1,93291.0,77100.0,16191.0,0.0
429,1000000515,20240101,733,1,,1421,18868.5,14850.0,3118.5,900.0
430,1000000516,20250318,56,2,1.0,1,108028.8,89280.0,18748.8,0.0
431,1000000517,20240620,367,1,,2620,30540.0,24000.0,5040.0,1500.0
432,1000000518,20250622,812,2,1.0,1,13068.0,10800.0,2268.0,0.0
433,1000000519,20240421,669,1,,1410,60867.6,49560.0,10407.6,900.0
434,1000000520,20240129,566,1,,2584,98638.8,80280.0,16858.8,1500.0
435,1000000521,20240827,1055,1,,2176,63797.25,52725.0,11072.25,0.0
436,1000000522,20240826,577,1,,3111,44460.0,36000.0,7560.0,900.0
437,1000000523,20240920,689,2,3.0,3,28459.2,23520.0,4939.2,0.0
438,1000000524,20240513,787,2,4.0,4,54450.0,45000.0,9450.0,0.0
439,1000000525,20240113,32,1,,2191,27036.0,21600.0,4536.0,900.0
440,1000000526,20240219,434,1,,1440,54261.0,44100.0,9261.0,900.0
441,1000000527,20250519,1470,2,2.0,2,36300.0,30000.0,6300.0,0.0
442,1000000528,20240222,226,2,3.0,3,18150.0,15000.0,3150.0,0.0
443,1000000529,20241019,1190,1,,3145,58989.6,47760.0,10029.6,1200.0
444,1000000530,20240511,1004,1,,1335,29959.2,23520.0,4939.2,1500.0
445,1000000532,20241011,701,1,,66,17535.0,13500.0,2835.0,1200.0
446,1000000533,20250428,843,1,,1627,42882.0,34200.0,7182.0,1500.0
447,1000000534,20250221,1167,1,,270,24829.2,20520.0,4309.2,0.0
448,1000000535,20250409,681,1,,1809,59541.36,48216.0,10125.36,1200.0
449,1000000536,20250302,513,2,4.0,4,43560.0,36000.0,7560.0,0.0
450,1000000537,20240830,970,2,1.0,1,41164.2,34020.0,7144.2,0.0
451,1000000538,20241216,383,1,,1760,30903.0,24300.0,5103.0,1500.0
452,1000000539,20250228,527,1,,705,53249.28,42768.0,8981.28,1500.0
453,1000000541,20241231,12,2,3.0,3,14520.0,12000.0,2520.0,0.0
454,1000000542,20240502,1022,1,,567,46023.24,37044.0,7779.24,1200.0
455,1000000543,20240727,619,1,,2381,18442.5,14250.0,2992.5,1200.0
456,1000000544,20240323,461,2,3.0,3,17968.5,14850.0,3118.5,0.0
457,1000000545,20250328,1454,2,1.0,1,29882.16,24696.0,5186.16,0.0
458,1000000546,20241116,1199,1,,406,29949.6,23760.0,4989.6,1200.0
459,1000000547,20250602,1398,1,,91,30240.0,24000.0,5040.0,1200.0
460,1000000548,20250918,401,1,,119,37109.25,29925.0,6284.25,900.0
461,1000000549,20250314,1360,1,,283,27588.0,22800.0,4788.0,0.0
462,1000000550,20250415,768,1,,1343,42664.2,34020.0,7144.2,1500.0
463,1000000551,20250929,295,1,,463,43308.0,34800.0,7308.0,1200.0
464,1000000552,20250424,1270,2,2.0,2,26136.0,21600.0,4536.0,0.0
465,1000000553,20240624,999,2,3.0,3,43560.0,36000.0,7560.0,0.0
466,1000000554,20250525,264,1,,249,54561.0,44100.0,9261.0,1200.0
467,1000000555,20250801,1372,1,,2737,17835.0,13500.0,2835.0,1500.0
468,1000000556,20250122,103,2,1.0,1,35283.6,29160.0,6123.6,0.0
469,1000000557,20240408,493,2,3.0,3,35574.0,29400.0,6174.0,0.0
470,1000000558,20240923,136,2,4.0,4,54450.0,45000.0,9450.0,0.0
471,1000000559,20250111,1399,2,1.0,1,70603.5,58350.0,12253.5,0.0
472,1000000560,20250508,1364,1,,1353,58072.5,47250.0,9922.5,900.0
473,1000000561,20250315,1437,1,,562,41382.0,34200.0,7182.0,0.0
474,1000000562,20250604,108,1,,2457,42282.0,34200.0,7182.0,900.0
475,1000000563,20240320,1480,2,2.0,2,14701.5,12150.0,2551.5,0.0
476,1000000564,20240513,1220,2,4.0,4,45012.0,37200.0,7812.0,0.0
477,1000000566,20250409,68,1,,932,28788.0,22800.0,4788.0,1200.0
478,1000000567,20240805,691,2,4.0,4,32670.0,27000.0,5670.0,0.0
479,1000000569,20250511,1259,2,1.0,1,13794.0,11400.0,2394.0,0.0
480,1000000570,20240901,1373,2,1.0,1,34485.0,28500.0,5985.0,0.0
481,1000000571,20240421,274,2,3.0,3,16335.0,13500.0,2835.0,0.0
482,1000000572,20240901,1372,2,1.0,1,57172.5,47250.0,9922.5,0.0
483,1000000573,20240113,1385,1,,2096,43588.8,35280.0,7408.8,900.0
484,1000000574,20240328,433,1,,2457,40704.0,32400.0,6804.0,1500.0
485,1000000576,20240531,1152,1,,1450,27336.0,21600.0,4536.0,1200.0
486,1000000577,20250115,1031,2,2.0,2,43560.0,36000.0,7560.0,0.0
487,1000000578,20241118,524,2,1.0,1,18104.62,14962.5,3142.12,0.0
488,1000000579,20250501,196,1,,279,17172.0,13200.0,2772.0,1200.0
489,1000000581,20240331,1426,1,,791,17835.0,13500.0,2835.0,1500.0
490,1000000582,20241007,844,1,,2497,27036.0,21600.0,4536.0,900.0
491,1000000585,20240520,1150,2,3.0,3,31218.0,25800.0,5418.0,0.0
492,1000000586,20250825,402,1,,808,50994.0,41400.0,8694.0,900.0
493,1000000587,20241231,334,2,2.0,2,19565.7,16170.0,3395.7,0.0
494,1000000589,20250801,1420,2,1.0,1,30818.7,25470.0,5348.7,0.0
495,1000000590,20240629,903,1,,1082,71032.12,57712.5,12119.62,1200.0
496,1000000591,20241025,258,1,,654,29940.0,24000.0,5040.0,900.0
497,1000000593,20240805,376,2,3.0,3,42688.8,35280.0,7408.8,0.0
498,1000000594,20250312,919,1,,847,52627.5,42750.0,8977.5,900.0
499,1000000595,20241109,900,1,,41,31990.95,25695.0,5395.95,900.0
500,1000000596,20240812,639,2,1.0,1,56900.25,47025.0,9875.25,0.0
501,1000000597,20240225,188,1,,1543,83020.2,67620.0,14200.2,1200.0
502,1000000598,20241023,147,2,4.0,4,29882.16,24696.0,5186.16,0.0
503,1000000599,20240229,1119,1,,529,55650.0,45000.0,9450.0,1200.0
504,1000000600,20250111,41,1,,728,49005.0,40500.0,8505.0,0.0
505,1000000601,20240905,589,1,,2594,17242.5,14250.0,2992.5,0.0
506,1000000602,20241205,358,1,,2069,52655.25,42525.0,8930.25,1200.0
507,1000000603,20250508,358,1,,1817,41077.08,33948.0,7129.08,0.0
508,1000000604,20241028,855,1,,840,59897.1,48510.0,10187.1,1200.0
509,1000000605,20240613,142,2,2.0,2,12806.64,10584.0,2222.64,0.0
510,1000000606,20240219,79,2,3.0,3,14701.5,12150.0,2551.5,0.0
511,1000000607,20240602,338,1,,443,36183.6,29160.0,6123.6,900.0
512,1000000608,20241116,1019,2,1.0,1,65340.0,54000.0,11340.0,0.0
513,1000000609,20240525,590,2,2.0,2,45520.2,37620.0,7900.2,0.0
514,1000000610,20250426,1120,1,,2137,87557.7,71370.0,14987.7,1200.0
515,1000000611,20240816,1154,1,,2238,29959.2,23520.0,4939.2,1500.0
516,1000000612,20250515,1228,1,,911,40104.0,32400.0,6804.0,900.0
517,1000000613,20250817,172,1,,1078,31246.8,25080.0,5266.8,900.0
518,1000000614,20250201,593,2,3.0,3,90089.34,74454.0,15635.34,0.0
519,1000000615,20240131,681,2,2.0,2,36300.0,30000.0,6300.0,0.0
520,1000000616,20250423,840,1,,486,58443.0,48300.0,10143.0,0.0
521,1000000617,20240620,1145,1,,35,39319.92,31752.0,6667.92,900.0
522,1000000618,20250115,412,1,,2750,37200.0,30000.0,6300.0,900.0
523,1000000619,20250727,400,1,,2865,29359.2,23520.0,4939.2,900.0
524,1000000620,20240220,698,1,,181,43588.8,35280.0,7408.8,900.0
525,1000000621,20241024,751,1,,2750,84753.0,69300.0,14553.0,900.0
526,1000000622,20250617,1495,1,,576,68659.92,55752.0,11707.92,1200.0
527,1000000623,20241018,1207,1,,1211,104192.7,84870.0,17822.7,1500.0
528,1000000624,20240616,691,2,2.0,2,34485.0,28500.0,5985.0,0.0
529,1000000625,20241105,144,2,4.0,4,45375.0,37500.0,7875.0,0.0
530,1000000626,20240709,136,2,3.0,3,100841.4,83340.0,17501.4,0.0
531,1000000627,20240228,984,2,2.0,2,51455.25,42525.0,8930.25,0.0
532,1000000628,20240702,165,2,4.0,4,46957.68,38808.0,8149.68,0.0
533,1000000629,20250129,893,1,,2282,73282.44,60564.0,12718.44,0.0
534,1000000630,20250416,1117,1,,2472,33870.0,27000.0,5670.0,1200.0
535,1000000631,20240911,992,2,3.0,3,44558.25,36825.0,7733.25,0.0
536,1000000632,20241014,1325,2,3.0,3,42688.8,35280.0,7408.8,0.0
537,1000000633,20240730,232,2,4.0,4,44823.24,37044.0,7779.24,0.0
538,1000000634,20240925,1051,1,,1385,48924.9,39690.0,8334.9,900.0
539,1000000637,20250121,385,2,4.0,4,38419.92,31752.0,6667.92,0.0
540,1000000638,20240127,24,2,3.0,3,34303.5,28350.0,5953.5,0.0
541,1000000639,20240220,548,2,3.0,3,53361.0,44100.0,9261.0,0.0
542,1000000641,20250221,1417,2,2.0,2,14941.08,12348.0,2593.08,0.0
543,1000000642,20240927,750,1,,2565,77621.1,62910.0,13211.1,1500.0
544,1000000643,20241013,1451,1,,1888,65975.25,54525.0,11450.25,0.0
545,1000000644,20240210,1147,1,,1154,24722.4,19440.0,4082.4,1200.0
546,1000000645,20250902,1489,1,,2965,113195.1,92310.0,19385.1,1500.0
547,1000000646,20250316,1216,1,,38,60838.8,50280.0,10558.8,0.0
548,1000000649,20250707,561,1,,571,48816.0,39600.0,8316.0,900.0
549,1000000650,20250915,1017,1,,2952,38143.8,30780.0,6463.8,900.0
550,1000000651,20250610,404,1,,528,13968.0,10800.0,2268.0,900.0
551,1000000652,20240824,31,2,4.0,4,28459.2,23520.0,4939.2,0.0
552,1000000653,20250408,648,1,,2732,17835.0,13500.0,2835.0,1500.0
553,1000000654,20240820,157,1,,2384,44460.0,36000.0,7560.0,900.0
554,1000000655,20250219,527,2,1.0,1,34303.5,28350.0,5953.5,0.0
555,1000000656,20250605,6,1,,615,18687.0,14700.0,3087.0,900.0
556,1000000657,20240609,108,1,,610,42582.0,34200.0,7182.0,1200.0
557,1000000658,20240829,1469,1,,1539,50903.25,41325.0,8678.25,900.0
558,1000000660,20240409,1285,1,,1144,106041.38,87637.5,18403.88,0.0
559,1000000661,20240531,1394,1,,3201,39433.5,31350.0,6583.5,1500.0
560,1000000662,20241113,473,2,2.0,2,14701.5,12150.0,2551.5,0.0
561,1000000664,20250419,1394,1,,404,55950.0,45000.0,9450.0,1500.0
562,1000000665,20250410,1484,2,1.0,1,39131.4,32340.0,6791.4,0.0
563,1000000666,20250527,171,1,,3129,29659.2,23520.0,4939.2,1200.0
564,1000000667,20250628,1262,2,3.0,3,32670.0,27000.0,5670.0,0.0
565,1000000669,20240915,343,1,,2762,69807.0,56700.0,11907.0,1200.0
566,1000000670,20240619,1433,1,,2554,39204.0,32400.0,6804.0,0.0
567,1000000671,20240503,1100,1,,2308,30240.0,24000.0,5040.0,1200.0
568,1000000672,20240417,73,1,,3083,16073.4,12540.0,2633.4,900.0
569,1000000673,20250621,1165,2,3.0,3,53361.0,44100.0,9261.0,0.0
570,1000000674,20250717,383,2,3.0,3,49005.0,40500.0,8505.0,0.0
571,1000000675,20250621,1313,1,,123,30540.0,24000.0,5040.0,1500.0
572,1000000676,20241027,997,2,2.0,2,58697.1,48510.0,10187.1,0.0
573,1000000677,20241217,3,2,1.0,1,75576.6,62460.0,13116.6,0.0
574,1000000678,20240522,323,1,,2578,31692.0,25200.0,5292.0,1200.0
575,1000000679,20240416,961,1,,123,50205.0,40500.0,8505.0,1200.0
576,1000000680,20241206,1130,2,2.0,2,43451.1,35910.0,7541.1,0.0
577,1000000681,20241108,318,1,,1671,55650.0,45000.0,9450.0,1200.0
578,1000000682,20240211,579,2,3.0,3,71383.95,58995.0,12388.95,0.0
579,1000000683,20240330,1341,1,,109,24422.4,19440.0,4082.4,900.0
580,1000000684,20240527,350,1,,849,67901.25,55125.0,11576.25,1200.0
581,1000000685,20241024,810,1,,3062,34170.0,27000.0,5670.0,1500.0
582,1000000686,20240829,1289,2,2.0,2,49005.0,40500.0,8505.0,0.0
583,1000000688,20250825,797,1,,2203,18987.0,14700.0,3087.0,1200.0
584,1000000689,20240621,1169,1,,2163,127025.4,103740.0,21785.4,1500.0
585,1000000690,20250916,326,1,,2244,87700.8,72480.0,15220.8,0.0
586,1000000691,20250219,97,2,3.0,3,43451.1,35910.0,7541.1,0.0
587,1000000692,20240108,1158,2,2.0,2,26136.0,21600.0,4536.0,0.0
588,1000000693,20240213,293,1,,2656,30240.0,24000.0,5040.0,1200.0
589,1000000694,20250619,788,2,2.0,2,42688.8,35280.0,7408.8,0.0
590,1000000695,20240907,881,2,1.0,1,17787.0,14700.0,3087.0,0.0
591,1000000696,20250429,1345,1,,991,55950.0,45000.0,9450.0,1500.0
592,1000000697,20250406,660,2,1.0,1,17242.5,14250.0,2992.5,0.0
593,1000000699,20241016,889,2,4.0,4,59169.0,48900.0,10269.0,0.0
594,1000000700,20250417,396,1,,1153,40031.4,32340.0,6791.4,900.0
595,1000000701,20240309,1425,2,3.0,3,13794.0,11400.0,2394.0,0.0
596,1000000702,20240809,1147,2,3.0,3,30346.8,25080.0,5266.8,0.0
597,1000000703,20241206,1368,2,4.0,4,18150.0,15000.0,3150.0,0.0
598,1000000704,20240219,601,1,,1876,43888.8,35280.0,7408.8,1200.0
599,1000000706,20250911,949,2,2.0,2,46554.75,38475.0,8079.75,0.0
600,1000000707,20240626,1242,1,,254,55213.88,44887.5,9426.38,900.0
601,1000000710,20250104,762,2,4.0,4,14229.6,11760.0,2469.6,0.0
602,1000000711,20240629,1116,1,,1843,83092.8,67680.0,14212.8,1200.0
603,1000000712,20240215,937,1,,1069,55513.88,44887.5,9426.38,1200.0
604,1000000713,20241015,1052,2,3.0,3,35283.6,29160.0,6123.6,0.0
605,1000000714,20250829,899,1,,2149,19287.0,14700.0,3087.0,1500.0
606,1000000715,20240105,1406,2,4.0,4,14520.0,12000.0,2520.0,0.0
607,1000000716,20240312,586,1,,1641,31692.0,25200.0,5292.0,1200.0
608,1000000717,20240217,1415,1,,2950,49433.1,40110.0,8423.1,900.0
609,1000000718,20240518,391,1,,350,81894.9,66690.0,14004.9,1200.0
610,1000000720,20250815,458,1,,1777,65340.0,54000.0,11340.0,0.0
611,1000000721,20240925,604,1,,2537,44760.0,36000.0,7560.0,1200.0
612,1000000723,20240414,1028,1,,2469,26513.28,21168.0,4445.28,900.0
613,1000000724,20250501,504,1,,3003,17535.0,13500.0,2835.0,1200.0
614,1000000725,20250531,193,2,4.0,4,15652.56,12936.0,2716.56,0.0
615,1000000726,20240704,121,1,,2394,40704.0,32400.0,6804.0,1500.0
616,1000000727,20250618,1302,1,,173,29359.2,23520.0,4939.2,900.0
617,1000000728,20241026,1495,1,,962,95344.05,77805.0,16339.05,1200.0
618,1000000729,20240804,958,1,,2443,67810.5,55050.0,11560.5,1200.0
619,1000000730,20250826,1024,2,3.0,3,60838.8,50280.0,10558.8,0.0
620,1000000731,20250224,814,2,3.0,3,13068.0,10800.0,2268.0,0.0
621,1000000732,20240109,1036,1,,3033,44460.0,36000.0,7560.0,900.0
622,1000000733,20240528,640,1,,875,27113.28,21168.0,4445.28,1500.0
623,1000000734,20240212,915,1,,658,38115.0,31500.0,6615.0,0.0
624,1000000735,20250603,544,2,1.0,1,53361.0,44100.0,9261.0,0.0
625,1000000736,20250807,483,2,3.0,3,14520.0,12000.0,2520.0,0.0
626,1000000737,20250305,878,2,2.0,2,95178.6,78660.0,16518.6,0.0
627,1000000738,20241215,820,1,,2055,13614.6,10260.0,2154.6,1200.0
628,1000000739,20240310,879,2,4.0,4,15518.25,12825.0,2693.25,0.0
629,1000000740,20240419,1468,2,2.0,2,78262.8,64680.0,13582.8,0.0
630,1000000743,20240809,1123,1,,1524,17235.0,13500.0,2835.0,900.0
631,1000000744,20240720,1006,1,,137,52518.6,42660.0,8958.6,900.0
632,1000000745,20250116,217,1,,212,27336.0,21600.0,4536.0,1200.0
633,1000000746,20250101,258,1,,942,56412.3,45630.0,9582.3,1200.0
634,1000000747,20240629,751,2,1.0,1,29040.0,24000.0,5040.0,0.0
635,1000000748,20250224,955,2,2.0,2,15246.0,12600.0,2646.0,0.0
636,1000000749,20241029,867,1,,2179,33444.0,26400.0,5544.0,1500.0
637,1000000750,20240926,584,1,,748,52355.25,42525.0,8930.25,900.0
638,1000000751,20250703,99,2,2.0,2,53361.0,44100.0,9261.0,0.0
639,1000000752,20250122,593,1,,1822,40704.0,32400.0,6804.0,1500.0
640,1000000753,20250727,868,1,,2970,44760.0,36000.0,7560.0,1200.0
641,1000000754,20250911,903,2,3.0,3,142659.0,117900.0,24759.0,0.0
642,1000000755,20250825,445,1,,1195,74816.4,60840.0,12776.4,1200.0
643,1000000756,20250816,857,1,,2776,67779.12,55272.0,11607.12,900.0
644,1000000758,20240817,1428,1,,2472,54261.0,44100.0,9261.0,900.0
645,1000000759,20240103,196,1,,2340,34170.0,27000.0,5670.0,1500.0
646,1000000760,20241216,212,1,,612,29659.2,23520.0,4939.2,1200.0
647,1000000761,20250426,925,1,,2469,16073.4,12540.0,2633.4,900.0
648,1000000762,20250330,698,1,,2443,26029.2,20520.0,4309.2,1200.0
649,1000000763,20240507,1135,1,,2760,42364.2,34020.0,7144.2,1200.0
650,1000000764,20240912,165,1,,913,44460.0,36000.0,7560.0,900.0
651,1000000765,20241116,960,1,,3160,55350.0,45000.0,9450.0,900.0
652,1000000767,20241025,436,1,,123,12414.6,10260.0,2154.6,0.0
653,1000000768,20250928,1393,1,,2814,15129.6,11760.0,2469.6,900.0
654,1000000769,20241227,127,1,,882,30240.0,24000.0,5040.0,1200.0
655,1000000770,20241225,326,1,,2351,20166.75,15675.0,3291.75,1200.0
656,1000000771,20250521,912,2,2.0,2,29040.0,24000.0,5040.0,0.0
657,1000000772,20240722,1041,1,,3193,49905.0,40500.0,8505.0,900.0
658,1000000773,20250503,130,1,,1995,29867.4,23940.0,5027.4,900.0
659,1000000774,20241121,422,1,,2139,47916.0,39600.0,8316.0,0.0
660,1000000775,20240229,110,2,3.0,3,52272.0,43200.0,9072.0,0.0
661,1000000776,20240107,1043,1,,1710,40104.0,32400.0,6804.0,900.0
662,1000000777,20250130,841,2,1.0,1,34303.5,28350.0,5953.5,0.0
663,1000000778,20240804,4,1,,2922,14268.0,10800.0,2268.0,1200.0
664,1000000779,20241123,1307,1,,2192,27588.0,22800.0,4788.0,0.0
665,1000000781,20250125,1490,1,,2438,96673.92,79152.0,16621.92,900.0
666,1000000782,20250211,435,2,1.0,1,13068.0,10800.0,2268.0,0.0
667,1000000784,20250421,724,1,,2931,26813.28,21168.0,4445.28,1200.0
668,1000000785,20240406,1436,1,,2109,51727.5,42750.0,8977.5,0.0
669,1000000786,20240712,904,1,,1639,99754.5,81450.0,17104.5,1200.0
670,1000000787,20241027,1186,2,1.0,1,28459.2,23520.0,4939.2,0.0
671,1000000788,20240916,941,1,,2130,106533.0,87300.0,18333.0,900.0
672,1000000789,20250628,564,1,,1005,66249.6,53760.0,11289.6,1200.0
673,1000000790,20250629,965,1,,1593,18142.5,14250.0,2992.5,900.0
674,1000000791,20240515,595,1,,1572,19050.0,15000.0,3150.0,900.0
675,1000000792,20241111,445,1,,2670,63636.0,51600.0,10836.0,1200.0
676,1000000794,20250427,874,2,3.0,3,88209.0,72900.0,15309.0,0.0
677,1000000795,20250902,1493,2,4.0,4,13794.0,11400.0,2394.0,0.0
678,1000000797,20240111,1247,2,3.0,3,72904.92,60252.0,12652.92,0.0
679,1000000798,20250311,616,2,3.0,3,16335.0,13500.0,2835.0,0.0
680,1000000799,20240205,718,1,,3138,29940.0,24000.0,5040.0,900.0
681,1000000800,20250411,1366,1,,2183,44760.0,36000.0,7560.0,1200.0
682,1000000801,20250223,765,1,,1876,27689.4,22140.0,4649.4,900.0
683,1000000802,20250507,633,2,4.0,4,27588.0,22800.0,4788.0,0.0
684,1000000803,20250918,807,1,,928,58372.5,47250.0,9922.5,1200.0
685,1000000804,20240218,175,1,,90,15129.6,11760.0,2469.6,900.0
686,1000000806,20240730,1226,2,2.0,2,32670.0,27000.0,5670.0,0.0
687,1000000808,20240222,290,2,1.0,1,16335.0,13500.0,2835.0,0.0
688,1000000809,20240720,642,2,1.0,1,56482.8,46680.0,9802.8,0.0
689,1000000810,20250304,884,2,3.0,3,35574.0,29400.0,6174.0,0.0
690,1000000811,20250808,1175,2,4.0,4,28459.2,23520.0,4939.2,0.0
691,1000000812,20250110,48,1,,2045,37074.0,29400.0,6174.0,1500.0
692,1000000813,20241009,62,1,,224,31692.0,25200.0,5292.0,1200.0
693,1000000814,20241017,671,1,,282,27036.0,21600.0,4536.0,900.0
