location_sk,id_location,address_line1,city,id_province,postal_code
2340,3336,Calle 8855,CABA,1,5916
2341,3337,Calle 5398,Río Cuarto,2,6454
2342,3338,Calle 1567,Rafaela,3,8692
2343,3339,Calle 4716,La Plata,1,1596
2344,3340,Calle 9101,Mar del Plata,1,7316
2345,3341,Calle 9163,Santa Fe,3,4724
2346,3342,Calle 2391,Córdoba,2,5105
2347,3343,Calle 9770,Santa Fe,3,6438
2348,3344,Calle 8078,La Plata,1,1341
2349,3345,Calle 9436,Rosario,3,8043
2350,3346,Calle 2511,Villa Carlos Paz,2,1242
2351,3347,Calle 6366,CABA,1,4941
2352,3348,Calle 6083,La Plata,1,7538
2353,3349,Calle 1528,La Plata,1,5896
2354,3350,Calle 3604,La Plata,1,4185
2355,3351,Calle 2634,Río Cuarto,2,5845
2356,3352,Calle 2955,La Plata,1,4017
2357,3353,Calle 2853,Villa Carlos Paz,2,1522
2358,3354,Calle 2065,Mar del Plata,1,6603
2359,3355,Calle 9837,Godoy Cruz,4,6166
2360,3356,Calle 472,Mar del Plata,1,7206
2361,3357,Calle 6045,CABA,1,4488
2362,3358,Calle 5537,Río Cuarto,2,6879
2363,3359,Calle 5279,Mendoza,4,9607
2364,3360,Calle 332,La Plata,1,7427
2365,3361,Calle 9832,San Rafael,4,2625
2366,3362,Calle 9835,CABA,1,5948
2367,3363,Calle 2898,Mar del Plata,1,3885
2368,3364,Calle 7780,CABA,1,3067
2369,3365,Calle 1985,Rosario,3,9193
2370,3366,Calle 125,La Plata,1,7848
2371,3367,Calle 1741,Córdoba,2,4467
2372,3368,Calle 9900,Villa Carlos Paz,2,1033
2373,3369,Calle 9532,Córdoba,2,2629
2374,3370,Calle 6170,La Plata,1,9064
2375,3371,Calle 5799,La Plata,1,8364
2376,3372,Calle 5639,La Plata,1,4839
2377,3373,Calle 7680,San Rafael,4,5667
2378,3374,Calle 4718,La Plata,1,2937
2379,3375,Calle 3209,Godoy Cruz,4,2315
2380,3376,Calle 6894,Godoy Cruz,4,1957
2381,3377,Calle 6850,La Plata,1,3623
2382,3378,Calle 5262,Mar del Plata,1,7664
2383,3379,Calle 981,Rafaela,3,2134
2384,3380,Calle 8964,Mar del Plata,1,7330
2385,3381,Calle 5494,Córdoba,2,4250
2386,3382,Calle 9598,La Plata,1,7202
2387,3383,Calle 8399,Río Cuarto,2,9158
2388,3384,Calle 9934,CABA,1,1656
2389,3385,Calle 7432,Mendoza,4,4986
2390,3386,Calle 7166,La Plata,1,7225
2391,3387,Calle 8772,La Plata,1,9042
2392,3388,Calle 8142,Mar del Plata,1,6584
2393,3389,Calle 676,Mendoza,4,1496
2394,3390,Calle 7012,Rosario,3,8062
2395,3391,Calle 6043,Rosario,3,3999
2396,3392,Calle 3615,La Plata,1,7426
2397,3393,Calle 7689,Godoy Cruz,4,9377
2398,3394,Calle 2699,Córdoba,2,7022
2399,3395,Calle 2263,La Plata,1,3123
2400,3396,Calle 5470,Mar del Plata,1,7909
2401,3397,Calle 8065,Santa Fe,3,6235
2402,3398,Calle 3531,Río Cuarto,2,3268
2403,3399,Calle 4935,CABA,1,1071
2404,3400,Calle 4796,CABA,1,5700
2405,3401,Calle 9294,San Rafael,4,2904
2406,3402,Calle 851,Mar del Plata,1,4771
2407,3403,Calle 7419,La Plata,1,4981
2408,3404,Calle 2557,Mar del Plata,1,6188
2409,3405,Calle 8000,Villa Carlos Paz,2,1192
2410,3406,Calle 3600,Mar del Plata,1,4284
2411,3407,Calle 2483,CABA,1,9247
2412,3408,Calle 8899,La Plata,1,7928
2413,3409,Calle 376,Villa Carlos Paz,2,9171
2414,3410,Calle 143,Villa Carlos Paz,2,5686
2415,3411,Calle 2181,Rafaela,3,7869
2416,3412,Calle 1864,Córdoba,2,7055
2417,3413,Calle 6131,Mendoza,4,2268
2418,3414,Calle 6415,Santa Fe,3,9693
2419,3415,Calle 3552,CABA,1,5683
2420,3416,Calle 4618,Córdoba,2,2046
2421,3417,Calle 5570,Mar del Plata,1,6409
2422,3418,Calle 1689,Mar del Plata,1,8820
2423,3419,Calle 8286,La Plata,1,1196
2424,3420,Calle 5207,San Rafael,4,2802
2425,3421,Calle 8994,Santa Fe,3,1609
2426,3422,Calle 1683,Rafaela,3,8925
2427,3423,Calle 5994,CABA,1,9476
2428,3424,Calle 9360,Mar del Plata,1,6836
2429,3425,Calle 2619,CABA,1,1682
2430,3426,Calle 8787,Santa Fe,3,5187
2431,3427,Calle 9635,Córdoba,2,8204
2432,3428,Calle 5976,CABA,1,5625
2433,3429,Calle 2327,Mar del Plata,1,6491
2434,3430,Calle 5411,Mar del Plata,1,8008
2435,3431,Calle 71,CABA,1,9444
2436,3432,Calle 2929,La Plata,1,4636
2437,3433,Calle 6079,Mar del Plata,1,3696
2438,3434,Calle 6073,Mar del Plata,1,4908
2439,3435,Calle 3121,Santa Fe,3,3049
2440,3436,Calle 9103,Córdoba,2,8784
2441,3437,Calle 1900,Mar del Plata,1,3297
2442,3438,Calle 7877,Mar del Plata,1,4250
2443,3439,Calle 142,Rosario,3,2199
2444,3440,Calle 4566,Rafaela,3,5755
2445,3441,Calle 850,Mar del Plata,1,8324
2446,3442,Calle 7000,Mar del Plata,1,2774
2447,3443,Calle 7119,Mar del Plata,1,8458
2448,3444,Calle 9985,Mar del Plata,1,9585
2449,3445,Calle 264,La Plata,1,3495
2450,3446,Calle 2268,Godoy Cruz,4,4215
2451,3447,Calle 2987,Río Cuarto,2,5233
2452,3448,Calle 218,San Rafael,4,5661
2453,3449,Calle 821,Villa Carlos Paz,2,2872
2454,3450,Calle 609,Godoy Cruz,4,1718
2455,3451,Calle 6866,CABA,1,3204
2456,3452,Calle 3424,Mar del Plata,1,6509
2457,3453,Calle 3616,Rosario,3,6868
2458,3454,Calle 3063,Rafaela,3,8733
2459,3455,Calle 3973,Santa Fe,3,7346
2460,3456,Calle 2553,Córdoba,2,9107
2461,3457,Calle 6936,Santa Fe,3,6085
2462,3458,Calle 9704,La Plata,1,3105
2463,3459,Calle 2315,CABA,1,1813
2464,3460,Calle 6177,Mar del Plata,1,1394
2465,3461,Calle 3416,Santa Fe,3,7564
2466,3462,Calle 3247,Río Cuarto,2,4556
2467,3463,Calle 211,Córdoba,2,1617
2468,3464,Calle 9645,Mar del Plata,1,9536
2469,3465,Calle 8712,Villa Carlos Paz,2,6503
2470,3466,Calle 9833,Mar del Plata,1,4770
2471,3467,Calle 3615,San Rafael,4,7958
2472,3468,Calle 6454,La Plata,1,9386
2473,3469,Calle 7031,CABA,1,5965
2474,3470,Calle 7504,Santa Fe,3,2206
2475,3471,Calle 8987,La Plata,1,1137
2476,3472,Calle 9907,CABA,1,3285
2477,3473,Calle 5054,Córdoba,2,4813
2478,3474,Calle 5833,San Rafael,4,7644
2479,3475,Calle 1611,Mar del Plata,1,7522
2480,3476,Calle 3552,Río Cuarto,2,9925
2481,3477,Calle 5858,San Rafael,4,3645
2482,3478,Calle 9702,Mendoza,4,8082
2483,3479,Calle 8436,Mar del Plata,1,8332
2484,3480,Calle 5323,La Plata,1,8598
2485,3481,Calle 5210,Córdoba,2,3221
2486,3482,Calle 7869,La Plata,1,6287
2487,3483,Calle 8996,CABA,1,9719
2488,3484,Calle 4767,CABA,1,7349
2489,3485,Calle 3088,Mar del Plata,1,6775
2490,3486,Calle 8756,CABA,1,2870
2491,3487,Calle 919,CABA,1,1071
2492,3488,Calle 2965,Mar del Plata,1,6727
2493,3489,Calle 3817,San Rafael,4,4214
2494,3490,Calle 2457,Mar del Plata,1,2045
2495,3491,Calle 592,Mar del Plata,1,1376
2496,3492,Calle 5647,Río Cuarto,2,4720
2497,3493,Calle 1951,CABA,1,7298
2498,3494,Calle 8168,Rosario,3,3229
2499,3495,Calle 6939,Santa Fe,3,6955
2500,3496,Calle 4724,Mar del Plata,1,9107
2501,3497,Calle 4999,Santa Fe,3,7684
2502,3498,Calle 6233,Mar del Plata,1,6929
2503,3499,Calle 3586,La Plata,1,5598
2504,3500,Calle 8790,Río Cuarto,2,9423
2505,3501,Calle 8302,Villa Carlos Paz,2,6786
2506,3502,Calle 2622,San Rafael,4,8113
2507,3503,Calle 5132,Rafaela,3,8548
2508,3504,Calle 75,La Plata,1,4992
2509,3505,Calle 6694,Rafaela,3,5125
2510,3506,Calle 7056,Mar del Plata,1,9774
2511,3507,Calle 5007,Mar del Plata,1,1522
2512,3508,Calle 7594,La Plata,1,1837
2513,3509,Calle 9888,CABA,1,8658
2514,3510,Calle 8029,Mar del Plata,1,5417
2515,3511,Calle 79,Río Cuarto,2,2039
2516,3512,Calle 5754,Mar del Plata,1,3173
2517,3513,Calle 380,La Plata,1,6106
2518,3514,Calle 2282,CABA,1,4809
2519,3515,Calle 5417,Rafaela,3,2829
2520,3516,Calle 9439,La Plata,1,7571
2521,3517,Calle 4329,La Plata,1,7230
2522,3518,Calle 1819,Santa Fe,3,9124
2523,3519,Calle 5736,Mar del Plata,1,2314
2524,3520,Calle 672,Villa Carlos Paz,2,4803
2525,3521,Calle 4988,La Plata,1,4603
2526,3522,Calle 2224,Villa Carlos Paz,2,7811
2527,3523,Calle 4099,La Plata,1,2423
2528,3524,Calle 6934,Santa Fe,3,7969
2529,3525,Calle 6952,Rosario,3,9613
2530,3526,Calle 7243,Mar del Plata,1,1970
2531,3527,Calle 9888,Córdoba,2,4848
2532,3528,Calle 8095,Godoy Cruz,4,1532
2533,3529,Calle 8845,Río Cuarto,2,8220
2534,3530,Calle 2839,Córdoba,2,9700
2535,3531,Calle 5056,CABA,1,5780
2536,3532,Calle 9959,La Plata,1,7000
2537,3533,Calle 9060,Rosario,3,2754
2538,3534,Calle 5928,La Plata,1,8644
2539,3535,Calle 1806,Córdoba,2,1397
2540,3536,Calle 1394,Córdoba,2,5901
2541,3537,Calle 6104,Mar del Plata,1,3568
2542,3538,Calle 1757,Mar del Plata,1,3409
2543,3539,Calle 9912,Godoy Cruz,4,2052
2544,3540,Calle 8344,CABA,1,2366
2545,3541,Calle 3746,Villa Carlos Paz,2,2604
2546,3542,Calle 1238,Mar del Plata,1,8544
2547,3543,Calle 441,Rosario,3,8984
2548,3544,Calle 5674,La Plata,1,7113
2549,3545,Calle 5207,La Plata,1,1096
2550,3546,Calle 8532,Santa Fe,3,1560
2551,3547,Calle 5673,Villa Carlos Paz,2,9241
2552,3548,Calle 774,La Plata,1,5459
2553,3549,Calle 3371,Río Cuarto,2,6701
2554,3550,Calle 2396,Río Cuarto,2,1731
2555,3551,Calle 2166,Rafaela,3,1794
2556,3552,Calle 4601,CABA,1,9937
2557,3553,Calle 1615,CABA,1,6925
2558,3554,Calle 3228,Mar del Plata,1,7336
2559,3555,Calle 6736,Mar del Plata,1,4892
2560,3556,Calle 1409,Río Cuarto,2,5022
2561,3557,Calle 8361,Villa Carlos Paz,2,8964
2562,3558,Calle 701,CABA,1,2323
2563,3559,Calle 826,Córdoba,2,2870
2564,3560,Calle 5984,Mar del Plata,1,2707
2565,3561,Calle 8669,CABA,1,2318
2566,3562,Calle 5928,Santa Fe,3,8743
2567,3563,Calle 5545,Villa Carlos Paz,2,8430
2568,3564,Calle 7196,CABA,1,9208
2569,3565,Calle 6974,CABA,1,7566
2570,3566,Calle 6254,La Plata,1,1413
2571,3567,Calle 7517,CABA,1,5693
2572,3568,Calle 3563,CABA,1,7238
2573,3569,Calle 6247,La Plata,1,4355
2574,3570,Calle 1810,Mar del Plata,1,2585
2575,3571,Calle 1676,Mar del Plata,1,9378
2576,3572,Calle 8715,La Plata,1,7810
2577,3573,Calle 6362,La Plata,1,9364
2578,3574,Calle 6184,Mendoza,4,1048
2579,3575,Calle 7970,CABA,1,7579
2580,3576,Calle 5645,Córdoba,2,2861
2581,3577,Calle 6281,CABA,1,5590
2582,3578,Calle 818,La Plata,1,2543
2583,3579,Calle 2102,CABA,1,8861
2584,3580,Calle 1434,CABA,1,7561
2585,3581,Calle 5484,Santa Fe,3,8816
2586,3582,Calle 9835,Villa Carlos Paz,2,3208
2587,3583,Calle 4574,CABA,1,7840
2588,3584,Calle 9059,CABA,1,1154
2589,3585,Calle 5135,CABA,1,7683
2590,3586,Calle 9772,Rosario,3,8350
2591,3587,Calle 1694,Villa Carlos Paz,2,7725
2592,3588,Calle 8309,Mar del Plata,1,9610
2593,3589,Calle 776,CABA,1,9185
2594,3590,Calle 5703,La Plata,1,2882
2595,3591,Calle 3187,Mar del Plata,1,2259
2596,3592,Calle 5398,Río Cuarto,2,1743
2597,3593,Calle 3976,Córdoba,2,6853
2598,3594,Calle 8250,La Plata,1,4840
2599,3595,Calle 2510,Rosario,3,3525
2600,3596,Calle 1735,Godoy Cruz,4,4018
2601,3597,Calle 4163,Córdoba,2,2741
2602,3598,Calle 612,Villa Carlos Paz,2,4821
2603,3599,Calle 3407,CABA,1,6215
2604,3600,Calle 3566,La Plata,1,1142
2605,3601,Calle 5533,Río Cuarto,2,6011
2606,3602,Calle 8821,Rafaela,3,1526
2607,3603,Calle 9919,San Rafael,4,8551
2608,3604,Calle 5385,Córdoba,2,7561
2609,3605,Calle 3536,CABA,1,8025
2610,3606,Calle 2230,Mar del Plata,1,5812
2611,3607,Calle 5008,Córdoba,2,3797
2612,3608,Calle 8606,Mar del Plata,1,7746
2613,3609,Calle 7109,CABA,1,2542
2614,3610,Calle 4755,La Plata,1,5435
2615,3611,Calle 505,Río Cuarto,2,5008
2616,3612,Calle 5041,Mar del Plata,1,2488
2617,3613,Calle 6977,Río Cuarto,2,7824
2618,3614,Calle 4670,Mar del Plata,1,6759
2619,3615,Calle 1065,Río Cuarto,2,6241
2620,3616,Calle 4917,Rosario,3,9332
2621,3617,Calle 1157,CABA,1,6215
2622,3618,Calle 2970,La Plata,1,1577
2623,3619,Calle 6253,La Plata,1,3838
2624,3620,Calle 3797,Córdoba,2,5096
2625,3621,Calle 8877,Rafaela,3,4776
2626,3622,Calle 2438,Mar del Plata,1,7957
2627,3623,Calle 4427,CABA,1,5913
2628,3624,Calle 3902,CABA,1,7077
2629,3625,Calle 8632,San Rafael,4,1610
2630,3626,Calle 4719,La Plata,1,3893
2631,3627,Calle 9085,Mendoza,4,8368
2632,3628,Calle 9464,CABA,1,5456
2633,3629,Calle 4076,Rosario,3,5642
2634,3630,Calle 1575,Mar del Plata,1,1734
2635,3631,Calle 8570,Mar del Plata,1,6574
2636,3632,Calle 7461,Mar del Plata,1,7585
2637,3633,Calle 7041,La Plata,1,8487
2638,3634,Calle 7497,CABA,1,8098
2639,3635,Calle 7215,La Plata,1,4520
2640,3636,Calle 7341,Mar del Plata,1,8871
2641,3637,Calle 5338,Mar del Plata,1,2254
2642,3638,Calle 328,Villa Carlos Paz,2,9051
2643,3639,Calle 2961,Mar del Plata,1,7028
2644,3640,Calle 306,Villa Carlos Paz,2,6490
2645,3641,Calle 9448,Mar del Plata,1,6093
2646,3642,Calle 4331,Mar del Plata,1,2181
2647,3643,Calle 9631,Rafaela,3,3037
2648,3644,Calle 5414,Mendoza,4,9829
2649,3645,Calle 7010,Santa Fe,3,5929
2650,3646,Calle 6739,Mendoza,4,5005
2651,3647,Calle 6314,Rosario,3,4616
2652,3648,Calle 357,Córdoba,2,9999
2653,3649,Calle 3415,Córdoba,2,3415
2654,3650,Calle 6162,Mar del Plata,1,7345
2655,3651,Calle 3184,CABA,1,5157
2656,3652,Calle 9751,Córdoba,2,5007
2657,3653,Calle 2467,CABA,1,8204
2658,3654,Calle 784,Mar del Plata,1,8315
2659,3655,Calle 7553,La Plata,1,7774
2660,3656,Calle 7283,La Plata,1,9346
2661,3657,Calle 8002,San Rafael,4,7133
2662,3658,Calle 3923,Río Cuarto,2,3266
2663,3659,Calle 7532,Santa Fe,3,8802
2664,3660,Calle 7788,Mar del Plata,1,3462
2665,3661,Calle 6902,Godoy Cruz,4,6048
2666,3662,Calle 1447,La Plata,1,4402
2667,3663,Calle 954,Mar del Plata,1,5550
2668,3664,Calle 6528,Santa Fe,3,4967
2669,3665,Calle 4001,Villa Carlos Paz,2,6987
2670,3666,Calle 3282,CABA,1,8042
2671,3667,Calle 221,Río Cuarto,2,1473
2672,3668,Calle 4023,Mar del Plata,1,7904
2673,3669,Calle 9796,Mar del Plata,1,6150
2674,3670,Calle 5215,CABA,1,5533
2675,3671,Calle 5021,La Plata,1,2523
2676,3672,Calle 6691,Río Cuarto,2,5598
2677,3673,Calle 6552,Villa Carlos Paz,2,9971
2678,3674,Calle 6110,Córdoba,2,7621
2679,3675,Calle 6143,San Rafael,4,5525
2680,3676,Calle 3794,Río Cuarto,2,4046
2681,3677,Calle 285,La Plata,1,4964
2682,3678,Calle 1100,CABA,1,2101
2683,3679,Calle 6366,Rafaela,3,8938
2684,3680,Calle 3494,CABA,1,5150
2685,3681,Calle 5564,Río Cuarto,2,5902
2686,3682,Calle 3080,Rosario,3,5620
2687,3683,Calle 2728,Mar del Plata,1,4697
2688,3684,Calle 6657,San Rafael,4,8849
2689,3685,Calle 3336,CABA,1,1141
2690,3686,Calle 3205,La Plata,1,9757
2691,3687,Calle 8639,Mar del Plata,1,2948
2692,3688,Calle 5632,Villa Carlos Paz,2,9560
2693,3689,Calle 1245,Río Cuarto,2,6411
2694,3690,Calle 6174,Rosario,3,4524
2695,3691,Calle 9628,CABA,1,9974
2696,3692,Calle 8731,Córdoba,2,4097
2697,3693,Calle 2836,Mar del Plata,1,7061
2698,3694,Calle 853,Córdoba,2,3840
2699,3695,Calle 7737,CABA,1,2427
2700,3696,Calle 3222,Córdoba,2,6838
2701,3697,Calle 1029,CABA,1,4109
2702,3698,Calle 169,Santa Fe,3,2635
2703,3699,Calle 6673,Río Cuarto,2,6125
2704,3700,Calle 7081,Mar del Plata,1,6333
2705,3701,Calle 3011,Mar del Plata,1,3316
2706,3702,Calle 4373,San Rafael,4,7831
2707,3703,Calle 1688,Río Cuarto,2,7265
2708,3704,Calle 283,Córdoba,2,3622
2709,3705,Calle 2024,Mar del Plata,1,7838
2710,3706,Calle 1372,Mendoza,4,7588
2711,3707,Calle 9314,Villa Carlos Paz,2,9668
2712,3708,Calle 9387,Villa Carlos Paz,2,1182
2713,3709,Calle 5763,Córdoba,2,8468
2714,3710,Calle 2389,Córdoba,2,5379
2715,3711,Calle 2111,La Plata,1,3000
2716,3712,Calle 4838,Córdoba,2,6426
2717,3713,Calle 378,Rafaela,3,1261
2718,3714,Calle 470,Mar del Plata,1,1209
2719,3715,Calle 7817,Santa Fe,3,6588
2720,3716,Calle 4214,Córdoba,2,8137
2721,3717,Calle 3347,Godoy Cruz,4,6394
2722,3718,Calle 3614,CABA,1,9697
2723,3719,Calle 6241,Godoy Cruz,4,2213
2724,3720,Calle 6828,CABA,1,1377
2725,3721,Calle 3171,San Rafael,4,5578
2726,3722,Calle 7328,Santa Fe,3,4511
2727,3723,Calle 1987,La Plata,1,9536
2728,3724,Calle 2761,Río Cuarto,2,6046
2729,3725,Calle 4254,Córdoba,2,6925
2730,3726,Calle 9189,CABA,1,2523
2731,3727,Calle 923,Mar del Plata,1,3065
2732,3728,Calle 4192,Mar del Plata,1,9662
2733,3729,Calle 6226,Santa Fe,3,3732
2734,3730,Calle 8763,Rafaela,3,9610
2735,3731,Calle 1816,Córdoba,2,5021
2736,3732,Calle 8356,La Plata,1,9768
2737,3733,Calle 7946,Villa Carlos Paz,2,9231
2738,3734,Calle 4564,Villa Carlos Paz,2,8858
2739,3735,Calle 5333,Río Cuarto,2,3401
2740,3736,Calle 3288,Mar del Plata,1,6646
2741,3737,Calle 8241,Córdoba,2,5498
2742,3738,Calle 1426,Villa Carlos Paz,2,9627
2743,3739,Calle 7022,Córdoba,2,2930
2744,3740,Calle 3671,La Plata,1,6826
2745,3741,Calle 7141,La Plata,1,8218
2746,3742,Calle 131,Córdoba,2,6750
2747,3743,Calle 1807,Rosario,3,2406
2748,3744,Calle 2544,Río Cuarto,2,3068
2749,3745,Calle 3523,Mar del Plata,1,8857
2750,3746,Calle 9302,CABA,1,8141
2751,3747,Calle 8293,San Rafael,4,4342
2752,3748,Calle 83,San Rafael,4,8186
2753,3749,Calle 6540,Mar del Plata,1,2709
2754,3750,Calle 6830,La Plata,1,3527
2755,3751,Calle 7939,La Plata,1,3257
2756,3752,Calle 5452,Mar del Plata,1,5897
2757,3753,Calle 2510,Mar del Plata,1,7697
2758,3754,Calle 2516,Río Cuarto,2,3796
2759,3755,Calle 5259,Santa Fe,3,5028
2760,3756,Calle 5574,Villa Carlos Paz,2,2463
2761,3757,Calle 4257,La Plata,1,7515
2762,3758,Calle 4728,Villa Carlos Paz,2,8304
2763,3759,Calle 7873,Córdoba,2,9271
2764,3760,Calle 6068,La Plata,1,5897
2765,3761,Calle 2707,Rafaela,3,8036
2766,3762,Calle 8520,Córdoba,2,8796
2767,3763,Calle 5743,La Plata,1,8887
2768,3764,Calle 4315,La Plata,1,6012
2769,3765,Calle 8799,Godoy Cruz,4,2668
2770,3766,Calle 2863,Rafaela,3,5352
2771,3767,Calle 3949,Mar del Plata,1,4448
2772,3768,Calle 2048,Villa Carlos Paz,2,2798
2773,3769,Calle 4134,San Rafael,4,5714
2774,3770,Calle 4300,CABA,1,3187
2775,3771,Calle 7673,La Plata,1,5170
2776,3772,Calle 7993,La Plata,1,9748
2777,3773,Calle 7662,Santa Fe,3,3484
2778,3774,Calle 6009,Rafaela,3,6636
2779,3775,Calle 7993,Villa Carlos Paz,2,7697
2780,3776,Calle 4301,Mar del Plata,1,4168
2781,3777,Calle 4948,CABA,1,1298
2782,3778,Calle 9715,La Plata,1,5169
2783,3779,Calle 4024,Villa Carlos Paz,2,6232
2784,3780,Calle 3552,San Rafael,4,7593
2785,3781,Calle 3129,CABA,1,1316
2786,3782,Calle 512,Mar del Plata,1,8181
2787,3783,Calle 9385,Godoy Cruz,4,9009
2788,3784,Calle 2918,Mar del Plata,1,2603
2789,3785,Calle 1800,Mendoza,4,7950
2790,3786,Calle 5783,CABA,1,4934
2791,3787,Calle 8638,Santa Fe,3,9012
2792,3788,Calle 8749,CABA,1,2398
2793,3789,Calle 1745,La Plata,1,2219
2794,3790,Calle 7670,Mar del Plata,1,6075
2795,3791,Calle 3687,Mar del Plata,1,8235
2796,3792,Calle 8523,Godoy Cruz,4,1844
2797,3793,Calle 5968,Córdoba,2,3512
2798,3794,Calle 2853,Rafaela,3,4887
2799,3795,Calle 1120,Santa Fe,3,8031
2800,3796,Calle 2105,CABA,1,5322
2801,3797,Calle 6187,CABA,1,9954
2802,3798,Calle 5016,Rafaela,3,5327
2803,3799,Calle 3519,La Plata,1,5590
2804,3800,Calle 8533,Mendoza,4,2398
2805,3801,Calle 3074,La Plata,1,3365
2806,3802,Calle 8846,Mar del Plata,1,8283
2807,3803,Calle 8800,CABA,1,5262
2808,3804,Calle 458,Córdoba,2,4249
2809,3805,Calle 1597,CABA,1,3768
2810,3806,Calle 188,La Plata,1,7469
2811,3807,Calle 758,La Plata,1,7910
2812,3808,Calle 3887,Mar del Plata,1,7114
2813,3809,Calle 7910,Mar del Plata,1,4039
2814,3810,Calle 4620,CABA,1,1808
2815,3811,Calle 9410,La Plata,1,3651
2816,3812,Calle 5383,Rafaela,3,8655
2817,3813,Calle 1366,Mar del Plata,1,4779
2818,3814,Calle 9325,La Plata,1,1253
2819,3815,Calle 1876,La Plata,1,1869
2820,3816,Calle 6124,Río Cuarto,2,4077
2821,3817,Calle 9496,Mendoza,4,8575
2822,3818,Calle 4041,La Plata,1,7520
2823,3819,Calle 2816,Santa Fe,3,3854
2824,3820,Calle 411,Mar del Plata,1,7010
2825,3821,Calle 9888,CABA,1,9933
2826,3822,Calle 3148,Santa Fe,3,1069
2827,3823,Calle 5346,CABA,1,6538
2828,3824,Calle 5656,CABA,1,2335
2829,3825,Calle 2467,CABA,1,2421
2830,3826,Calle 9551,Mar del Plata,1,4613
2831,3827,Calle 7435,Rafaela,3,2334
2832,3828,Calle 536,Córdoba,2,1933
2833,3829,Calle 6259,La Plata,1,7425
2834,3830,Calle 9098,CABA,1,4916
2835,3831,Calle 1890,La Plata,1,8495
2836,3832,Calle 994,Santa Fe,3,4677
2837,3833,Calle 9620,Mar del Plata,1,2311
2838,3834,Calle 3730,Rosario,3,7884
2839,3835,Calle 4326,La Plata,1,5951
2840,3836,Calle 708,Mar del Plata,1,4558
2841,3837,Calle 6341,La Plata,1,3657
2842,3838,Calle 9563,Mar del Plata,1,8820
2843,3839,Calle 1762,Rosario,3,7425
2844,3840,Calle 4751,Santa Fe,3,7853
2845,3841,Calle 9262,Mar del Plata,1,7347
2846,3842,Calle 4397,La Plata,1,1170
2847,3843,Calle 6230,Mar del Plata,1,1186
2848,3844,Calle 9789,Mar del Plata,1,2108
2849,3845,Calle 8977,La Plata,1,8220
2850,3846,Calle 7675,La Plata,1,7656
2851,3847,Calle 7675,La Plata,1,2142
2852,3848,Calle 3906,La Plata,1,7872
2853,3849,Calle 6667,CABA,1,5709
2854,3850,Calle 3963,CABA,1,4764
2855,3851,Calle 6573,CABA,1,5236
2856,3852,Calle 6535,Córdoba,2,4124
2857,3853,Calle 5294,La Plata,1,2480
2858,3854,Calle 7904,CABA,1,7267
2859,3855,Calle 5511,Mar del Plata,1,6581
2860,3856,Calle 8525,Mar del Plata,1,6932
2861,3857,Calle 8674,Mendoza,4,8275
2862,3858,Calle 2163,Santa Fe,3,8858
2863,3859,Calle 9022,Santa Fe,3,9918
2864,3860,Calle 689,CABA,1,3765
2865,3861,Calle 7874,CABA,1,7574
2866,3862,Calle 9449,San Rafael,4,9593
2867,3863,Calle 8144,Mar del Plata,1,5122
2868,3864,Calle 5936,Rafaela,3,8764
2869,3865,Calle 6998,CABA,1,3994
2870,3866,Calle 7717,Córdoba,2,2287
2871,3867,Calle 5116,La Plata,1,3458
2872,3868,Calle 60,CABA,1,6912
2873,3869,Calle 1095,La Plata,1,3252
2874,3870,Calle 6649,La Plata,1,6235
2875,3871,Calle 2804,Santa Fe,3,5142
2876,3872,Calle 3766,CABA,1,8885
2877,3873,Calle 4790,Godoy Cruz,4,4304
2878,3874,Calle 8318,Villa Carlos Paz,2,4541
2879,3875,Calle 172,Mar del Plata,1,5253
2880,3876,Calle 2516,Mar del Plata,1,8953
2881,3877,Calle 8709,Mar del Plata,1,8541
2882,3878,Calle 1751,CABA,1,8919
2883,3879,Calle 5741,CABA,1,1757
2884,3880,Calle 9007,Rosario,3,3069
2885,3881,Calle 9259,CABA,1,4239
2886,3882,Calle 2647,Río Cuarto,2,9774
2887,3883,Calle 1267,Mendoza,4,2364
2888,3884,Calle 7646,Córdoba,2,2813
2889,3885,Calle 9197,Godoy Cruz,4,3596
2890,3886,Calle 1307,Mar del Plata,1,2148
2891,3887,Calle 7698,Mar del Plata,1,8114
2892,3888,Calle 4868,La Plata,1,4236
2893,3889,Calle 7577,Rafaela,3,7166
2894,3890,Calle 6654,La Plata,1,9495
2895,3891,Calle 9362,Rafaela,3,9748
2896,3892,Calle 4801,Córdoba,2,1828
2897,3893,Calle 4704,Río Cuarto,2,7864
2898,3894,Calle 6803,La Plata,1,7643
2899,3895,Calle 2268,Río Cuarto,2,3519
2900,3896,Calle 3784,Mar del Plata,1,5397
2901,3897,Calle 5441,San Rafael,4,2781
2902,3898,Calle 2987,Rosario,3,5237
2903,3899,Calle 6900,Godoy Cruz,4,2077
2904,3900,Calle 3650,Mar del Plata,1,8346
2905,3901,Calle 8827,Mar del Plata,1,7836
2906,3902,Calle 7810,Godoy Cruz,4,1325
2907,3903,Calle 4935,CABA,1,7597
2908,3904,Calle 3323,Mar del Plata,1,1621
2909,3905,Calle 6662,La Plata,1,5933
2910,3906,Calle 4087,La Plata,1,6211
2911,3907,Calle 4656,Córdoba,2,3047
2912,3908,Calle 2353,Río Cuarto,2,8092
