shipment_sk,shipment_id,id_order,carrier,status,tracking_number,id_date_shipped,shipped_at,id_date_delivered,delivered_at
199,9000000198,1000000198,Correo Argentino,DELIVERED,TRK-XPU46U15UT,20240204.0,2024-02-04 12:21:07,20240207.0,2024-02-07 12:21:07
200,9000000199,1000000199,Correo Argentino,DELIVERED,TRK-O91D35I9X4,20250320.0,2025-03-20 13:29:11,20250325.0,2025-03-25 13:29:11
201,9000000200,1000000200,Correo Argentino,DELIVERED,TRK-LSZKZN0LYI,20240926.0,2024-09-26 16:00:56,20240929.0,2024-09-29 16:00:56
202,9000000201,1000000201,Correo Argentino,DELIVERED,TRK-WPOOZWRSXF,20241117.0,2024-11-17 21:49:12,20241120.0,2024-11-20 21:49:12
203,9000000202,1000000202,PICKUP,DELIVERED,,20250327.0,2025-03-27 16:10:42,20250328.0,2025-03-28 16:10:42
204,9000000203,1000000203,PICKUP,DELIVERED,,20241117.0,2024-11-17 23:47:20,20241118.0,2024-11-18 23:47:20
205,9000000204,1000000204,Correo Argentino,CANCELLED,,,,,
206,9000000205,1000000205,Correo Argentino,DELIVERED,TRK-Q495C57TPW,20241001.0,2024-10-01 10:39:53,20241005.0,2024-10-05 10:39:53
207,9000000206,1000000206,Correo Argentino,SHIPPED,TRK-YOZRB7EYB4,20250727.0,2025-07-27 06:57:55,20250731.0,2025-07-31 06:57:55
208,9000000207,1000000207,Correo Argentino,DELIVERED,TRK-MXL244VRBJ,20250508.0,2025-05-08 08:30:13,20250510.0,2025-05-10 08:30:13
209,9000000208,1000000208,PICKUP,DELIVERED,,20250411.0,2025-04-11 20:08:06,20250412.0,2025-04-12 20:08:06
210,9000000209,1000000209,Correo Argentino,DELIVERED,TRK-QS7JP1ILRI,20250404.0,2025-04-04 02:36:42,20250406.0,2025-04-06 02:36:42
211,9000000210,1000000210,Correo Argentino,DELIVERED,TRK-HMK0UFUCGU,20250321.0,2025-03-21 15:20:10,20250323.0,2025-03-23 15:20:10
212,9000000211,1000000211,PICKUP,DELIVERED,,20250719.0,2025-07-19 23:54:49,20250720.0,2025-07-20 23:54:49
213,9000000212,1000000212,Correo Argentino,DELIVERED,TRK-EI5CQOM3OQ,20250219.0,2025-02-19 13:52:44,20250223.0,2025-02-23 13:52:44
214,9000000213,1000000213,Correo Argentino,DELIVERED,TRK-JVXGL1QGOU,20240417.0,2024-04-17 02:19:09,20240420.0,2024-04-20 02:19:09
215,9000000214,1000000214,Correo Argentino,DELIVERED,TRK-3LP62TMLP0,20240720.0,2024-07-20 23:42:13,20240722.0,2024-07-22 23:42:13
216,9000000215,1000000215,Correo Argentino,DELIVERED,TRK-W5E1QML5MQ,20240130.0,2024-01-30 19:10:09,20240203.0,2024-02-03 19:10:09
217,9000000216,1000000216,Correo Argentino,DELIVERED,TRK-AYM9Q11ZOD,20250511.0,2025-05-11 12:35:04,20250516.0,2025-05-16 12:35:04
218,9000000217,1000000217,PICKUP,DELIVERED,,20240405.0,2024-04-05 10:08:16,20240406.0,2024-04-06 10:08:16
219,9000000218,1000000218,Correo Argentino,DELIVERED,TRK-CP4OTN8HPB,20240705.0,2024-07-05 15:57:47,20240709.0,2024-07-09 15:57:47
220,9000000219,1000000219,PICKUP,SHIPPED,,20240612.0,2024-06-12 19:28:12,20240613.0,2024-06-13 19:28:12
221,9000000220,1000000220,Correo Argentino,DELIVERED,TRK-C1TLW78F6M,20250922.0,2025-09-22 02:23:58,20250926.0,2025-09-26 02:23:58
222,9000000221,1000000221,PICKUP,DELIVERED,,20250507.0,2025-05-07 07:54:39,20250508.0,2025-05-08 07:54:39
223,9000000222,1000000222,PICKUP,DELIVERED,,20240830.0,2024-08-30 13:00:53,20240831.0,2024-08-31 13:00:53
224,9000000223,1000000223,PICKUP,SHIPPED,,20241224.0,2024-12-24 00:04:43,20241225.0,2024-12-25 00:04:43
225,9000000224,1000000224,Correo Argentino,DELIVERED,TRK-E3PPMBLC09,20250323.0,2025-03-23 13:07:04,20250325.0,2025-03-25 13:07:04
226,9000000225,1000000225,Correo Argentino,DELIVERED,TRK-JVVF010AIA,20250806.0,2025-08-06 09:56:58,20250810.0,2025-08-10 09:56:58
227,9000000226,1000000226,Correo Argentino,DELIVERED,TRK-JJUIDCE74A,20240717.0,2024-07-17 19:12:34,20240722.0,2024-07-22 19:12:34
228,9000000227,1000000227,Correo Argentino,DELIVERED,TRK-GSHXM42YVK,20240718.0,2024-07-18 23:54:57,20240720.0,2024-07-20 23:54:57
229,9000000228,1000000228,Correo Argentino,DELIVERED,TRK-INJV5S1HHW,20250328.0,2025-03-28 04:05:29,20250401.0,2025-04-01 04:05:29
230,9000000229,1000000229,PICKUP,CANCELLED,,,,,
231,9000000230,1000000230,Correo Argentino,DELIVERED,TRK-9MRQVD7X1J,20241230.0,2024-12-30 11:56:27,20250104.0,2025-01-04 11:56:27
232,9000000231,1000000231,Correo Argentino,SHIPPED,TRK-YP7VNSGOLC,20240609.0,2024-06-09 16:32:56,20240611.0,2024-06-11 16:32:56
233,9000000232,1000000232,Correo Argentino,SHIPPED,TRK-DZYUMNQIZK,20250222.0,2025-02-22 21:34:52,20250226.0,2025-02-26 21:34:52
234,9000000233,1000000233,Correo Argentino,DELIVERED,TRK-BP8B1VFO0G,20241120.0,2024-11-20 08:54:06,20241122.0,2024-11-22 08:54:06
235,9000000234,1000000234,Correo Argentino,DELIVERED,TRK-4Z78IY664L,20250529.0,2025-05-29 23:24:47,20250603.0,2025-06-03 23:24:47
236,9000000235,1000000235,PICKUP,CANCELLED,,,,,
237,9000000236,1000000236,PICKUP,DELIVERED,,20250104.0,2025-01-04 07:17:21,20250105.0,2025-01-05 07:17:21
238,9000000237,1000000237,PICKUP,DELIVERED,,20241114.0,2024-11-14 19:03:35,20241115.0,2024-11-15 19:03:35
239,9000000238,1000000238,PICKUP,SHIPPED,,20250322.0,2025-03-22 06:27:32,20250323.0,2025-03-23 06:27:32
240,9000000239,1000000239,Correo Argentino,DELIVERED,TRK-6QXN6I8BLI,20240221.0,2024-02-21 05:28:37,20240226.0,2024-02-26 05:28:37
241,9000000240,1000000240,Correo Argentino,DELIVERED,TRK-X7LOFOLANG,20241021.0,2024-10-21 17:29:14,20241026.0,2024-10-26 17:29:14
242,9000000241,1000000241,PICKUP,DELIVERED,,20241011.0,2024-10-11 10:32:46,20241012.0,2024-10-12 10:32:46
243,9000000242,1000000242,Correo Argentino,CANCELLED,,,,,
244,9000000243,1000000243,Correo Argentino,DELIVERED,TRK-36SR7I0SAS,20250609.0,2025-06-09 09:40:04,20250613.0,2025-06-13 09:40:04
245,9000000244,1000000244,PICKUP,DELIVERED,,20240913.0,2024-09-13 02:03:43,20240914.0,2024-09-14 02:03:43
246,9000000245,1000000245,PICKUP,DELIVERED,,20250508.0,2025-05-08 00:51:09,20250509.0,2025-05-09 00:51:09
247,9000000246,1000000246,Correo Argentino,CANCELLED,,,,,
248,9000000247,1000000247,Correo Argentino,DELIVERED,TRK-F075G514A9,20241203.0,2024-12-03 02:46:27,20241208.0,2024-12-08 02:46:27
249,9000000248,1000000248,PICKUP,DELIVERED,,20241026.0,2024-10-26 11:08:17,20241027.0,2024-10-27 11:08:17
250,9000000249,1000000249,PICKUP,DELIVERED,,20240419.0,2024-04-19 07:55:19,20240420.0,2024-04-20 07:55:19
251,9000000250,1000000250,Correo Argentino,DELIVERED,TRK-PUN6EN1KQ1,20240922.0,2024-09-22 10:33:48,20240926.0,2024-09-26 10:33:48
252,9000000251,1000000251,PICKUP,DELIVERED,,20240315.0,2024-03-15 03:55:16,20240316.0,2024-03-16 03:55:16
253,9000000252,1000000252,PICKUP,DELIVERED,,20240302.0,2024-03-02 17:29:06,20240303.0,2024-03-03 17:29:06
254,9000000253,1000000253,Correo Argentino,DELIVERED,TRK-TSK3A0YQ6W,20250424.0,2025-04-24 10:25:30,20250429.0,2025-04-29 10:25:30
255,9000000254,1000000254,PICKUP,DELIVERED,,20241013.0,2024-10-13 05:27:13,20241014.0,2024-10-14 05:27:13
256,9000000255,1000000255,Correo Argentino,DELIVERED,TRK-8BWQRUEYS2,20240814.0,2024-08-14 02:28:16,20240818.0,2024-08-18 02:28:16
257,9000000256,1000000256,Correo Argentino,DELIVERED,TRK-RVD511UODZ,20241002.0,2024-10-02 05:52:27,20241006.0,2024-10-06 05:52:27
258,9000000257,1000000257,PICKUP,DELIVERED,,20250530.0,2025-05-30 14:07:49,20250531.0,2025-05-31 14:07:49
259,9000000258,1000000258,Correo Argentino,DELIVERED,TRK-KXPDA6C6W5,20241227.0,2024-12-27 23:32:30,20241229.0,2024-12-29 23:32:30
260,9000000259,1000000259,Correo Argentino,DELIVERED,TRK-20HMH74UZ5,20250905.0,2025-09-05 10:28:53,20250908.0,2025-09-08 10:28:53
261,9000000260,1000000260,Correo Argentino,DELIVERED,TRK-XYI1O46MZJ,20241213.0,2024-12-13 00:31:19,20241216.0,2024-12-16 00:31:19
262,9000000261,1000000261,Correo Argentino,DELIVERED,TRK-D0N515YRWY,20250815.0,2025-08-15 21:42:26,20250817.0,2025-08-17 21:42:26
263,9000000262,1000000262,Correo Argentino,DELIVERED,TRK-97AXUHZD9O,20241119.0,2024-11-19 19:38:35,20241124.0,2024-11-24 19:38:35
264,9000000263,1000000263,Correo Argentino,SHIPPED,TRK-FYNETUY56H,20250101.0,2025-01-01 19:25:31,20250104.0,2025-01-04 19:25:31
265,9000000264,1000000264,PICKUP,SHIPPED,,20250819.0,2025-08-19 08:26:01,20250820.0,2025-08-20 08:26:01
266,9000000265,1000000265,Correo Argentino,DELIVERED,TRK-2JRCHT1TPG,20240428.0,2024-04-28 04:48:14,20240503.0,2024-05-03 04:48:14
267,9000000266,1000000266,Correo Argentino,DELIVERED,TRK-VA6AR1AR6U,20250508.0,2025-05-08 10:36:52,20250510.0,2025-05-10 10:36:52
268,9000000267,1000000267,Correo Argentino,DELIVERED,TRK-QI2WJJ807C,20240301.0,2024-03-01 01:23:56,20240305.0,2024-03-05 01:23:56
269,9000000268,1000000268,Correo Argentino,CANCELLED,,,,,
270,9000000269,1000000269,Correo Argentino,CANCELLED,,,,,
271,9000000270,1000000270,PICKUP,DELIVERED,,20240216.0,2024-02-16 09:33:22,20240217.0,2024-02-17 09:33:22
272,9000000271,1000000271,Correo Argentino,DELIVERED,TRK-9Q7IVQHXSI,20240213.0,2024-02-13 23:19:32,20240218.0,2024-02-18 23:19:32
273,9000000272,1000000272,Correo Argentino,DELIVERED,TRK-WZYFMQFKIL,20241026.0,2024-10-26 21:34:38,20241031.0,2024-10-31 21:34:38
274,9000000273,1000000273,Correo Argentino,DELIVERED,TRK-N0MWFS58BQ,20240302.0,2024-03-02 21:39:25,20240304.0,2024-03-04 21:39:25
275,9000000274,1000000274,PICKUP,DELIVERED,,20240928.0,2024-09-28 05:34:23,20240929.0,2024-09-29 05:34:23
276,9000000275,1000000275,Correo Argentino,DELIVERED,TRK-UQI62K3L0W,20240622.0,2024-06-22 23:19:57,20240626.0,2024-06-26 23:19:57
277,9000000276,1000000276,PICKUP,SHIPPED,,20250526.0,2025-05-26 19:31:40,20250527.0,2025-05-27 19:31:40
278,9000000277,1000000277,PICKUP,DELIVERED,,20241014.0,2024-10-14 06:28:37,20241015.0,2024-10-15 06:28:37
279,9000000278,1000000278,Correo Argentino,DELIVERED,TRK-KFFN16DB0I,20250305.0,2025-03-05 17:56:56,20250310.0,2025-03-10 17:56:56
280,9000000279,1000000279,Correo Argentino,CANCELLED,,,,,
281,9000000280,1000000280,PICKUP,DELIVERED,,20240720.0,2024-07-20 19:57:11,20240721.0,2024-07-21 19:57:11
282,9000000281,1000000281,Correo Argentino,DELIVERED,TRK-72W7RNTWXW,20250312.0,2025-03-12 16:52:34,20250316.0,2025-03-16 16:52:34
283,9000000282,1000000282,Correo Argentino,DELIVERED,TRK-V20K9JX42E,20241229.0,2024-12-29 03:28:46,20250101.0,2025-01-01 03:28:46
284,9000000283,1000000283,Correo Argentino,DELIVERED,TRK-AGYGGFMNUF,20250722.0,2025-07-22 05:39:50,20250726.0,2025-07-26 05:39:50
285,9000000284,1000000284,PICKUP,DELIVERED,,20240309.0,2024-03-09 13:44:42,20240310.0,2024-03-10 13:44:42
286,9000000285,1000000285,Correo Argentino,CANCELLED,,,,,
287,9000000286,1000000286,Correo Argentino,DELIVERED,TRK-2HRWR931OS,20240712.0,2024-07-12 04:57:19,20240715.0,2024-07-15 04:57:19
288,9000000287,1000000287,PICKUP,SHIPPED,,20250617.0,2025-06-17 09:51:10,20250618.0,2025-06-18 09:51:10
289,9000000288,1000000288,PICKUP,SHIPPED,,20250201.0,2025-02-01 18:03:56,20250202.0,2025-02-02 18:03:56
290,9000000289,1000000289,Correo Argentino,CANCELLED,,,,,
291,9000000290,1000000290,Correo Argentino,DELIVERED,TRK-OZ5CUWXG8T,20241105.0,2024-11-05 11:56:09,20241109.0,2024-11-09 11:56:09
292,9000000291,1000000291,Correo Argentino,SHIPPED,TRK-40OOBAGXKK,20241018.0,2024-10-18 15:01:08,20241024.0,2024-10-24 15:01:08
293,9000000292,1000000292,PICKUP,SHIPPED,,20250429.0,2025-04-29 10:38:07,20250430.0,2025-04-30 10:38:07
294,9000000293,1000000293,Correo Argentino,SHIPPED,TRK-TTMA008WBG,20250822.0,2025-08-22 17:47:42,20250826.0,2025-08-26 17:47:42
295,9000000294,1000000294,Correo Argentino,CANCELLED,,,,,
296,9000000295,1000000295,PICKUP,DELIVERED,,20250327.0,2025-03-27 00:46:52,20250328.0,2025-03-28 00:46:52
297,9000000296,1000000296,PICKUP,SHIPPED,,20240628.0,2024-06-28 12:04:05,20240629.0,2024-06-29 12:04:05
298,9000000297,1000000297,PICKUP,DELIVERED,,20250811.0,2025-08-11 01:05:27,20250812.0,2025-08-12 01:05:27
299,9000000298,1000000298,PICKUP,DELIVERED,,20241104.0,2024-11-04 05:51:55,20241105.0,2024-11-05 05:51:55
300,9000000299,1000000299,PICKUP,DELIVERED,,20240506.0,2024-05-06 18:32:30,20240507.0,2024-05-07 18:32:30
301,9000000300,1000000300,Correo Argentino,DELIVERED,TRK-H5EYQT4XS3,20241120.0,2024-11-20 11:32:25,20241122.0,2024-11-22 11:32:25
302,9000000301,1000000301,Correo Argentino,SHIPPED,TRK-KX9CE5R5X7,20240507.0,2024-05-07 02:06:15,20240512.0,2024-05-12 02:06:15
303,9000000302,1000000302,Correo Argentino,CANCELLED,,,,,
304,9000000303,1000000303,PICKUP,SHIPPED,,20240316.0,2024-03-16 23:03:26,20240317.0,2024-03-17 23:03:26
305,9000000304,1000000304,Correo Argentino,DELIVERED,TRK-WR4IJI934Q,20240316.0,2024-03-16 15:57:51,20240320.0,2024-03-20 15:57:51
306,9000000305,1000000305,Correo Argentino,DELIVERED,TRK-GA0XMVRUST,20250414.0,2025-04-14 08:23:31,20250418.0,2025-04-18 08:23:31
307,9000000306,1000000306,Correo Argentino,DELIVERED,TRK-83QUV5F3FI,20240430.0,2024-04-30 02:04:28,20240503.0,2024-05-03 02:04:28
308,9000000307,1000000307,Correo Argentino,DELIVERED,TRK-5G2YLFVGPI,20240913.0,2024-09-13 19:02:18,20240918.0,2024-09-18 19:02:18
309,9000000308,1000000308,Correo Argentino,SHIPPED,TRK-OYGHVQIZD8,20240328.0,2024-03-28 22:35:18,20240331.0,2024-03-31 22:35:18
310,9000000309,1000000309,PICKUP,CANCELLED,,,,,
311,9000000310,1000000310,Correo Argentino,DELIVERED,TRK-71ZKV4IASM,20250105.0,2025-01-05 06:32:45,20250107.0,2025-01-07 06:32:45
312,9000000311,1000000311,PICKUP,SHIPPED,,20250107.0,2025-01-07 14:43:16,20250108.0,2025-01-08 14:43:16
313,9000000312,1000000312,PICKUP,DELIVERED,,20250223.0,2025-02-23 16:09:03,20250224.0,2025-02-24 16:09:03
314,9000000313,1000000313,PICKUP,DELIVERED,,20250519.0,2025-05-19 21:05:53,20250520.0,2025-05-20 21:05:53
315,9000000314,1000000314,Correo Argentino,DELIVERED,TRK-R04JCRW9A8,20241016.0,2024-10-16 05:46:27,20241019.0,2024-10-19 05:46:27
316,9000000315,1000000315,Correo Argentino,DELIVERED,TRK-UVM6N6PWE3,20250506.0,2025-05-06 03:09:01,20250509.0,2025-05-09 03:09:01
317,9000000316,1000000316,PICKUP,DELIVERED,,20250427.0,2025-04-27 15:42:15,20250428.0,2025-04-28 15:42:15
318,9000000317,1000000317,Correo Argentino,DELIVERED,TRK-5C5MWBWACJ,20240817.0,2024-08-17 16:27:24,20240821.0,2024-08-21 16:27:24
319,9000000318,1000000318,PICKUP,SHIPPED,,20241006.0,2024-10-06 02:46:46,20241007.0,2024-10-07 02:46:46
320,9000000319,1000000319,Correo Argentino,DELIVERED,TRK-MA57CRCPJ8,20240421.0,2024-04-21 06:29:45,20240423.0,2024-04-23 06:29:45
321,9000000320,1000000320,Correo Argentino,DELIVERED,TRK-DXIS15425W,20250819.0,2025-08-19 03:45:44,20250823.0,2025-08-23 03:45:44
322,9000000321,1000000321,Correo Argentino,DELIVERED,TRK-XK02RA81RX,20250803.0,2025-08-03 08:12:50,20250806.0,2025-08-06 08:12:50
323,9000000322,1000000322,PICKUP,DELIVERED,,20241120.0,2024-11-20 17:14:29,20241121.0,2024-11-21 17:14:29
324,9000000323,1000000323,PICKUP,DELIVERED,,20250401.0,2025-04-01 23:13:07,20250402.0,2025-04-02 23:13:07
325,9000000324,1000000324,PICKUP,DELIVERED,,20250111.0,2025-01-11 15:52:32,20250112.0,2025-01-12 15:52:32
326,9000000325,1000000325,PICKUP,DELIVERED,,20241014.0,2024-10-14 13:04:08,20241015.0,2024-10-15 13:04:08
327,9000000326,1000000326,Correo Argentino,DELIVERED,TRK-P5JG6V39HM,20240617.0,2024-06-17 15:06:25,20240622.0,2024-06-22 15:06:25
328,9000000327,1000000327,Correo Argentino,DELIVERED,TRK-MDVMWTRSHR,20250110.0,2025-01-10 08:07:28,20250113.0,2025-01-13 08:07:28
329,9000000328,1000000328,Correo Argentino,DELIVERED,TRK-PJI9TT96J6,20250211.0,2025-02-11 21:56:23,20250215.0,2025-02-15 21:56:23
330,9000000329,1000000329,Correo Argentino,DELIVERED,TRK-TKIZIWWL0A,20240316.0,2024-03-16 11:29:09,20240319.0,2024-03-19 11:29:09
331,9000000330,1000000330,PICKUP,DELIVERED,,20241214.0,2024-12-14 09:37:58,20241215.0,2024-12-15 09:37:58
332,9000000331,1000000331,Correo Argentino,DELIVERED,TRK-4K0RCSFKJZ,20241225.0,2024-12-25 08:30:16,20241228.0,2024-12-28 08:30:16
333,9000000332,1000000332,Correo Argentino,SHIPPED,TRK-8DHCBZCXQU,20250918.0,2025-09-18 18:50:29,20250921.0,2025-09-21 18:50:29
334,9000000333,1000000333,Correo Argentino,CANCELLED,,,,,
335,9000000334,1000000334,Correo Argentino,SHIPPED,TRK-ITBJQCU49B,20250508.0,2025-05-08 03:30:02,20250512.0,2025-05-12 03:30:02
336,9000000335,1000000335,Correo Argentino,DELIVERED,TRK-OJCVJ0S121,20240211.0,2024-02-11 20:22:45,20240215.0,2024-02-15 20:22:45
337,9000000336,1000000336,Correo Argentino,DELIVERED,TRK-0W710RWTCM,20240720.0,2024-07-20 06:43:12,20240724.0,2024-07-24 06:43:12
338,9000000337,1000000337,Correo Argentino,DELIVERED,TRK-PCJPUF7VXQ,20240913.0,2024-09-13 01:56:03,20240915.0,2024-09-15 01:56:03
339,9000000338,1000000338,Correo Argentino,DELIVERED,TRK-PRYVF3TIVE,20240323.0,2024-03-23 09:06:07,20240325.0,2024-03-25 09:06:07
340,9000000339,1000000339,Correo Argentino,CANCELLED,,,,,
341,9000000340,1000000340,Correo Argentino,DELIVERED,TRK-4TFRX245GB,20240806.0,2024-08-06 18:48:50,20240808.0,2024-08-08 18:48:50
342,9000000341,1000000341,PICKUP,DELIVERED,,20241221.0,2024-12-21 11:45:16,20241222.0,2024-12-22 11:45:16
343,9000000342,1000000342,Correo Argentino,DELIVERED,TRK-3TH5619XPL,20241007.0,2024-10-07 10:08:07,20241011.0,2024-10-11 10:08:07
344,9000000343,1000000343,Correo Argentino,DELIVERED,TRK-W803CQEXUF,20240812.0,2024-08-12 01:43:35,20240814.0,2024-08-14 01:43:35
345,9000000344,1000000344,Correo Argentino,SHIPPED,TRK-PMIAY8MLNC,20240724.0,2024-07-24 04:32:16,20240726.0,2024-07-26 04:32:16
346,9000000345,1000000345,Correo Argentino,DELIVERED,TRK-90NLU6H2FO,20240502.0,2024-05-02 22:42:44,20240504.0,2024-05-04 22:42:44
347,9000000346,1000000346,PICKUP,SHIPPED,,20250312.0,2025-03-12 07:52:46,20250313.0,2025-03-13 07:52:46
348,9000000347,1000000347,Correo Argentino,DELIVERED,TRK-N1V96NIX9T,20240819.0,2024-08-19 17:55:12,20240821.0,2024-08-21 17:55:12
349,9000000348,1000000348,PICKUP,DELIVERED,,20241115.0,2024-11-15 02:49:32,20241116.0,2024-11-16 02:49:32
350,9000000349,1000000349,Correo Argentino,DELIVERED,TRK-H5BQD2UGQB,20240830.0,2024-08-30 01:03:26,20240902.0,2024-09-02 01:03:26
351,9000000350,1000000350,PICKUP,DELIVERED,,20240318.0,2024-03-18 02:37:52,20240319.0,2024-03-19 02:37:52
352,9000000351,1000000351,PICKUP,DELIVERED,,20240503.0,2024-05-03 23:42:15,20240504.0,2024-05-04 23:42:15
353,9000000352,1000000352,Correo Argentino,DELIVERED,TRK-CDC9YPP0KL,20250217.0,2025-02-17 13:46:26,20250222.0,2025-02-22 13:46:26
354,9000000353,1000000353,PICKUP,DELIVERED,,20250508.0,2025-05-08 12:58:38,20250509.0,2025-05-09 12:58:38
355,9000000354,1000000354,Correo Argentino,DELIVERED,TRK-OET37PJ6JA,20250510.0,2025-05-10 11:09:10,20250515.0,2025-05-15 11:09:10
356,9000000355,1000000355,Correo Argentino,DELIVERED,TRK-WBXD9JIFZ7,20241210.0,2024-12-10 11:32:22,20241215.0,2024-12-15 11:32:22
357,9000000356,1000000356,Correo Argentino,DELIVERED,TRK-R7Z3UORWAO,20250606.0,2025-06-06 02:50:54,20250609.0,2025-06-09 02:50:54
358,9000000357,1000000357,Correo Argentino,DELIVERED,TRK-4E0RK1Y2AX,20240301.0,2024-03-01 22:09:52,20240305.0,2024-03-05 22:09:52
359,9000000358,1000000358,Correo Argentino,DELIVERED,TRK-3DYJXM8OG9,20250709.0,2025-07-09 15:28:42,20250711.0,2025-07-11 15:28:42
360,9000000359,1000000359,PICKUP,DELIVERED,,20240709.0,2024-07-09 10:50:51,20240710.0,2024-07-10 10:50:51
361,9000000360,1000000360,PICKUP,DELIVERED,,20240923.0,2024-09-23 16:43:39,20240924.0,2024-09-24 16:43:39
362,9000000361,1000000361,Correo Argentino,DELIVERED,TRK-XKUAQ6XCBU,20250120.0,2025-01-20 11:36:36,20250123.0,2025-01-23 11:36:36
363,9000000362,1000000362,Correo Argentino,SHIPPED,TRK-130IYMN8X9,20240815.0,2024-08-15 11:12:23,20240819.0,2024-08-19 11:12:23
364,9000000363,1000000363,Correo Argentino,DELIVERED,TRK-CDCOWDXCJ1,20240608.0,2024-06-08 21:33:38,20240611.0,2024-06-11 21:33:38
365,9000000364,1000000364,PICKUP,SHIPPED,,20250818.0,2025-08-18 21:55:14,20250819.0,2025-08-19 21:55:14
366,9000000365,1000000365,Correo Argentino,DELIVERED,TRK-QZUSOFVD2M,20250821.0,2025-08-21 07:05:53,20250825.0,2025-08-25 07:05:53
367,9000000366,1000000366,Correo Argentino,DELIVERED,TRK-04NWF222GT,20250716.0,2025-07-16 23:00:00,20250721.0,2025-07-21 23:00:00
368,9000000367,1000000367,Correo Argentino,DELIVERED,TRK-0QU3G58K4N,20250420.0,2025-04-20 10:14:53,20250423.0,2025-04-23 10:14:53
369,9000000368,1000000368,Correo Argentino,CANCELLED,,,,,
370,9000000369,1000000369,PICKUP,DELIVERED,,20241211.0,2024-12-11 05:34:37,20241212.0,2024-12-12 05:34:37
371,9000000370,1000000370,PICKUP,DELIVERED,,20250818.0,2025-08-18 16:20:56,20250819.0,2025-08-19 16:20:56
372,9000000371,1000000371,Correo Argentino,DELIVERED,TRK-QPX17NQGFX,20240116.0,2024-01-16 17:05:29,20240120.0,2024-01-20 17:05:29
373,9000000372,1000000372,Correo Argentino,SHIPPED,TRK-L15FV8ZC6P,20240822.0,2024-08-22 16:26:48,20240824.0,2024-08-24 16:26:48
374,9000000373,1000000373,Correo Argentino,SHIPPED,TRK-V9OB7NBQW3,20240219.0,2024-02-19 11:24:48,20240221.0,2024-02-21 11:24:48
375,9000000374,1000000374,PICKUP,DELIVERED,,20250414.0,2025-04-14 23:37:30,20250415.0,2025-04-15 23:37:30
376,9000000375,1000000375,Correo Argentino,DELIVERED,TRK-JT6GK3LV32,20250625.0,2025-06-25 14:50:30,20250627.0,2025-06-27 14:50:30
377,9000000376,1000000376,PICKUP,DELIVERED,,20241215.0,2024-12-15 01:03:23,20241216.0,2024-12-16 01:03:23
378,9000000377,1000000377,PICKUP,DELIVERED,,20240802.0,2024-08-02 04:41:33,20240803.0,2024-08-03 04:41:33
379,9000000378,1000000378,Correo Argentino,DELIVERED,TRK-B8MS9TKYJX,20250906.0,2025-09-06 07:19:50,20250911.0,2025-09-11 07:19:50
380,9000000379,1000000379,Correo Argentino,DELIVERED,TRK-V457GNVBA4,20250616.0,2025-06-16 09:45:42,20250622.0,2025-06-22 09:45:42
381,9000000380,1000000380,PICKUP,DELIVERED,,20240613.0,2024-06-13 20:39:36,20240614.0,2024-06-14 20:39:36
382,9000000381,1000000381,Correo Argentino,DELIVERED,TRK-ZDHM025LPT,20250519.0,2025-05-19 06:44:05,20250523.0,2025-05-23 06:44:05
383,9000000382,1000000382,Correo Argentino,DELIVERED,TRK-5FX580NSNT,20240622.0,2024-06-22 23:15:32,20240627.0,2024-06-27 23:15:32
384,9000000383,1000000383,PICKUP,DELIVERED,,20241120.0,2024-11-20 17:17:56,20241121.0,2024-11-21 17:17:56
385,9000000384,1000000384,Correo Argentino,SHIPPED,TRK-Q041R1JKEW,20250609.0,2025-06-09 18:56:06,20250613.0,2025-06-13 18:56:06
386,9000000385,1000000385,PICKUP,DELIVERED,,20240511.0,2024-05-11 06:59:21,20240512.0,2024-05-12 06:59:21
387,9000000386,1000000386,PICKUP,DELIVERED,,20241023.0,2024-10-23 00:50:57,20241024.0,2024-10-24 00:50:57
388,9000000387,1000000387,Correo Argentino,DELIVERED,TRK-SSMUSJ1H3E,20250328.0,2025-03-28 11:40:03,20250402.0,2025-04-02 11:40:03
389,9000000388,1000000388,Correo Argentino,DELIVERED,TRK-U8CS0KFD86,20240604.0,2024-06-04 02:31:09,20240606.0,2024-06-06 02:31:09
390,9000000389,1000000389,Correo Argentino,SHIPPED,TRK-H4EM5GOTUA,20240504.0,2024-05-04 21:05:32,20240509.0,2024-05-09 21:05:32
391,9000000390,1000000390,Correo Argentino,DELIVERED,TRK-NN5IO7R6FW,20240317.0,2024-03-17 05:40:23,20240321.0,2024-03-21 05:40:23
392,9000000391,1000000391,Correo Argentino,DELIVERED,TRK-38DHEVPB5V,20240208.0,2024-02-08 17:19:39,20240210.0,2024-02-10 17:19:39
